Title,Type,language,Date,Link
ع / ثقافي / فنانات تشكيليات يتنافسن في رسم الزخرفة التراثية القديمة في فنون وثقافة منطقة الباحة ,ثقافي,عربى,12/11/2024 17:33,https://spa.gov.sa/w2223457
ع / اجتماعي / نادي المدينة المنورة لذوي الإعاقة يحتفي باليوم العالمي للأشخاص ذوي الإعاقة,إجتماعي,عربى,12/11/2024 17:33,https://spa.gov.sa/w2223458
ع / سياحة وترفيه / انطلاق أعمال الدورة (27) للمجلس الوزاري العربي للسياحة بالجامعة العربية,سياحة و ترفية,عربى,12/11/2024 17:33,https://spa.gov.sa/w2223459
ع / عام / 155 ألف طن طاقة التبريد في المسجد الحرام لتوفير أقصى درجات الراحة لضيوف الرحمن ,عام,عربى,12/11/2024 17:34,https://spa.gov.sa/w2223460
ع / صحي / منظمة الصحة العالمية تدعو لزيادة الاستثمار في أفريقيا لمكافحة الملاريا ,الصحة,عربى,12/11/2024 17:41,https://spa.gov.sa/w2223464
ع / علوم وتقنيات / الدكتور منزلاوي: اهتمام عربي باستخدام التكنولوجيات الحديثة في المجال العسكري وتداعياته الإنسانية,علوم و تقنيات,عربى,12/11/2024 17:45,https://spa.gov.sa/w2223469
ع / اقتصادي / المؤسسة الدولية الإسلامية لتمويل التجارة واللجنة الاقتصادية والاجتماعية لآسيا والمحيط الهادئ تتعاونان لتنمية فرص التصدير من آسيا الوسطى,اقتصادي,عربى,12/11/2024 18:02,https://spa.gov.sa/w2223483
ع / عام / وزير الموارد البشرية والتنمية الاجتماعية يدشن هوية معهد الإدارة العامة ضمن المنتدى القيادي ٢٠٢٤,عام,عربى,12/11/2024 18:11,https://spa.gov.sa/w2223490
ع / سياحة وترفيه / الجامعة العربية: الوطن العربي يتمتع بمقومات سياحية تجعله قادرًا على التربع على عرش السياحة العالمية,سياحة و ترفية,عربى,12/11/2024 18:13,https://spa.gov.sa/w2223491
ع / سياحة وترفيه / التأمين على الأنشطة السياحية الساحلية يعزز جاذبيتها للسياح والممارسين والمستثمرين,سياحة و ترفية,عربى,12/11/2024 18:14,https://spa.gov.sa/w2223493
ع / سياسي / الرئيس الأيرلندى يلتقي نظيره المصري ,سياسي,عربى,12/11/2024 18:17,https://spa.gov.sa/w2223495
ع / بيئي / المملكة تطلق مبادرة رصد العواصف الرملية والترابية للإنذار المبكر,البيئة,عربى,12/11/2024 18:26,https://spa.gov.sa/w2223500
"ع / اقتصادي / غرفة القصيم تنظم ملتقى ""هواة""",اقتصادي,عربى,12/11/2024 18:29,https://spa.gov.sa/w2223502
ع / سياحة وترفيه / رئيس الدورة (27) للمجلس الوزاري العربي للسياحة: هناك حاجة لإنشاء آليات ومبادرات لتحقيق التكامل العربي في المجال السياحي,سياحة و ترفية,عربى,12/11/2024 18:40,https://spa.gov.sa/w2223504
"ع / بيئي / جلسة ""تمكين المستثمرين"" تناقش الشراكات والابتكارات المالية في مبادرة السعودية الخضراء",البيئة,عربى,12/11/2024 18:44,https://spa.gov.sa/w2223507
ع / رياضي / جدة تستضيف المعسكر الدولي للمصارعة 2024,رياضي,عربى,12/11/2024 18:44,https://spa.gov.sa/w2223508
ع / رياضي / المملكة العربية السعودية تفوز بحق استضافة كأس العالم FIFA™ 2034,رياضي,عربى,12/11/2024 18:48,https://spa.gov.sa/w2223511
ع / رياضي / سمو ولي العهد يرفع التهنئة لخادم الحرمين الشريفين بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 18:49,https://spa.gov.sa/w2223515
ع / رياضي / وزير الرياضة يهنئ القيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 18:54,https://spa.gov.sa/w2223519
ع / رياضي / أمير منطقة الرياض يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 18:55,https://spa.gov.sa/w2223520
ع / رياضي / أمير الشرقية يهنئ القيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 18:55,https://spa.gov.sa/w2223522
ع / رياضي / أمير حائل يرفع التهنئة للقيادة بمناسبة إعلان فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 18:57,https://spa.gov.sa/w2223523
ع / رياضي / أمير الحدود الشمالية: استضافة مونديال 2034 حدث تاريخي يعكس مكانة المملكة وريادتها العالمية,رياضي,عربى,12/11/2024 18:58,https://spa.gov.sa/w2223525
ع / رياضي / الأمير عبدالعزيز بن سعود يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 18:58,https://spa.gov.sa/w2223526
ع / رياضي / سمو وزير الخارجية يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 18:59,https://spa.gov.sa/w2223527
ع / رياضي/ أمير منطقة الجوف يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034م,رياضي,عربى,12/11/2024 19:00,https://spa.gov.sa/w2223528
ع / رياضي / نائب أمير منطقة الرياض يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:00,https://spa.gov.sa/w2223529
ع / رياضي / نائب أمير الشرقية يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:01,https://spa.gov.sa/w2223530
ع / رياضي / نائب أمير منطقة الجوف يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034م,رياضي,عربى,12/11/2024 19:02,https://spa.gov.sa/w2223531
ع / رياضي / سمو وزير الثقافة يهنئ القيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:02,https://spa.gov.sa/w2223532
ع / رياضي / نائب أمير حائل يرفع التهنئة للقيادة بمناسبة إعلان فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:03,https://spa.gov.sa/w2223533
ع / رياضي / نائب وزير الخارجية يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:03,https://spa.gov.sa/w2223534
ع / رياضي / وكيل إمارة منطقة الرياض يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة بطولة كأس العالم 2034,رياضي,عربى,12/11/2024 19:04,https://spa.gov.sa/w2223536
ع / رياضي / محافظ الهيئة العامة للصناعات العسكرية يُهنئ القيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:06,https://spa.gov.sa/w2223538
ع / رياضي / أمير منطقة الباحة يهنئ القيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:08,https://spa.gov.sa/w2223541
ع / رياضي / أمير نجران يهنئ القيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:20,https://spa.gov.sa/w2223556
ع / رياضي / محافظ الهيئة العامة للأمن الغذائي يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:20,https://spa.gov.sa/w2223557
ع / رياضي / رئيس نزاهة يهنئ القيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:21,https://spa.gov.sa/w2223560
ع / رياضي / الأمين العام لمجلس التعاون يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:22,https://spa.gov.sa/w2223561
ع / رياضي / الوزير الجاسر : فوز المملكة باستضافة كأس العالم 2034 يعكس مكانتها الرفيعة وجاهزية البنى التحتية وقطاع النقل لاحتضان أكبر المحافل العالمية,رياضي,عربى,12/11/2024 19:24,https://spa.gov.sa/w2223564
ع / رياضي / الدكتور التميمي يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:25,https://spa.gov.sa/w2223565
"ع / رياضي / وزير ""البيئة"" يرفع التهنئة للقيادة الرشيدة بمناسبة فوز المملكة رسميًا باستضافة كأس العالم 2034م",رياضي,عربى,12/11/2024 19:26,https://spa.gov.sa/w2223568
ع / رياضي / سمو الأمير فيصل بن خالد يهنئ القيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:33,https://spa.gov.sa/w2223575
ع / رياضي / نائب وزير النقل والخدمات اللوجستية: مشاريع النقل والخدمات اللوجستية تدعم استضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:36,https://spa.gov.sa/w2223577
ع / رياضي / أمانة الرياض تحتفي باستضافة المملكة كأس العالم ٢٠٣٤م بفعاليات مجتمعية في مواقع مختلفة بالعاصمة,رياضي,عربى,12/11/2024 19:37,https://spa.gov.sa/w2223579
ع / رياضي / النائب العام يهنئ القيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:40,https://spa.gov.sa/w2223584
ع / سياسي / رئيس دولة الإمارات وملك الأردن يبحثان علاقات البلدين والتطورات الإقليمية,سياسي,عربى,12/11/2024 19:41,https://spa.gov.sa/w2223585
ع / رياضي / محافظ الأحساء يهنئ القيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:43,https://spa.gov.sa/w2223586
ع / رياضي / الدكتور الجضعي يهنئ القيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,رياضي,عربى,12/11/2024 19:44,https://spa.gov.sa/w2223590
ع / سياسي / وزير الخارجية المصري يلتقي نظيره الأيرلندي ,سياسي,عربى,12/11/2024 19:45,https://spa.gov.sa/w2223595
ع / رياضي/ مساعد وزير النقل والخدمات اللوجستية : كأس العالم 2034 فرصة لتعزيز التنمية الوطنية وتعزيز الربط العالمي,رياضي,عربى,12/11/2024 19:47,https://spa.gov.sa/w2223599
ع / عام / رئيس مجلس الشورى يهنئ القيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,عام,عربى,12/11/2024 19:48,https://spa.gov.sa/w2223601
ع / عام / وزير الاتصالات يرفع التهنئة للقيادة بمناسبة فوز المملكة باستضافة كأس العالم 2034,عام,عربى,12/11/2024 19:49,https://spa.gov.sa/w2223604
